wbid,intestine,head,pharynx,hypodermis,tail,vulvalmuscle,tailneurons,bodywallmusculature,vulva,ventralnervecord,nervoussystem,spermatheca,headneurons,germline
WBGene00016215,1,0,1,0,0,1,1,0,0,0,0,0,1,0
WBGene00016246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016258,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00016309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016331,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00016344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016354,0,0,0,1,0,0,0,1,0,0,0,1,0,0
WBGene00016363,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00016384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016418,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00016450,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016539,0,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00016561,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00016566,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00016585,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00016592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016606,1,0,1,0,0,0,1,1,1,1,0,0,0,0
WBGene00016608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016610,1,0,0,0,0,1,0,0,0,0,0,0,0,0
WBGene00016611,1,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00016625,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00016626,0,1,0,0,0,0,0,1,0,0,0,1,0,0
WBGene00016642,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016643,1,1,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00016670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016697,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016704,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00016732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016735,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00016768,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016772,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00016782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016789,0,0,0,0,0,0,0,0,0,1,0,1,1,0
WBGene00016803,1,0,0,0,0,1,0,0,0,0,1,0,0,0
WBGene00016827,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016831,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016833,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00016841,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00016842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016848,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016866,0,1,0,0,0,0,1,0,0,0,0,0,0,0
WBGene00016872,1,0,0,0,0,0,0,0,1,0,0,0,1,0
WBGene00016905,0,0,1,0,0,0,0,0,0,0,1,0,0,0
WBGene00016911,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00016935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016943,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016944,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00016945,1,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00016955,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00016958,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00016961,1,0,1,1,0,0,0,0,1,0,1,0,0,0
WBGene00016968,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00016971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016977,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00016990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016997,1,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00017011,1,0,1,1,1,0,0,0,1,0,0,0,0,0
WBGene00017012,1,0,1,1,0,0,0,0,0,0,0,0,1,0
WBGene00017014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017044,0,0,0,0,0,1,0,1,0,0,1,0,0,0
WBGene00017045,0,0,0,0,0,0,1,1,0,0,0,0,0,0
WBGene00017046,1,0,1,0,1,0,0,0,0,0,1,1,0,1
WBGene00017054,1,0,1,0,0,0,0,1,0,0,0,0,0,0
WBGene00017066,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00017103,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00017121,0,0,1,0,0,0,0,1,0,0,1,0,0,0
WBGene00017132,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00017137,1,0,1,0,0,0,1,0,1,0,0,0,1,0
WBGene00017157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017163,1,0,1,0,0,0,0,1,1,0,1,0,0,0
WBGene00017164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017178,1,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00017184,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00017195,1,0,1,0,0,0,0,1,0,0,1,0,0,0
WBGene00017198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017240,0,0,1,0,0,0,1,1,0,0,0,0,1,0
WBGene00017241,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017244,0,0,1,1,0,0,0,0,0,0,0,0,0,0
WBGene00017261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017267,1,0,0,0,0,1,0,0,0,0,0,0,0,0
WBGene00017268,1,0,0,0,0,1,0,0,0,1,0,1,0,0
WBGene00017270,1,0,1,0,0,1,0,0,0,0,0,0,1,0
WBGene00017273,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00017280,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00017284,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00017299,0,0,0,0,0,1,0,1,0,1,0,0,0,0
WBGene00017323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017326,1,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00017375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00017381,0,0,0,1,1,0,0,0,0,0,0,0,1,0
WBGene00017389,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00017400,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00017406,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00017440,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00017445,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00017464,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017472,0,0,0,1,0,0,0,0,1,0,0,0,0,0
WBGene00017498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017501,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017510,1,0,1,1,0,0,0,0,0,0,0,1,0,0
WBGene00017512,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00017535,0,0,0,1,0,0,0,0,1,0,0,0,0,0
WBGene00017538,1,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00017546,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00017559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017565,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00017578,0,0,0,1,0,1,0,1,0,0,1,0,0,0
WBGene00017625,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00017641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017644,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017648,0,1,0,1,1,1,0,0,0,0,0,0,0,0
WBGene00017664,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00017668,1,0,1,0,0,0,1,0,0,0,0,0,1,0
WBGene00017686,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017687,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00017690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017699,1,0,0,0,0,0,0,1,1,0,1,1,0,0
WBGene00017733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017735,1,0,1,1,0,0,1,1,1,0,0,0,1,0
WBGene00017742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017779,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00017808,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017864,0,1,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00017866,0,0,0,0,0,0,0,1,1,0,1,0,0,0
WBGene00017895,1,0,1,1,0,0,0,0,1,0,1,1,0,0
WBGene00017904,0,0,0,0,0,0,0,1,1,0,0,1,1,0
WBGene00017929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017961,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017981,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00017999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018008,1,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00018022,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00018037,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00018042,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00018076,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00018099,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018150,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00018152,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018157,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00018160,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00018164,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00018189,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00018206,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00018215,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00018240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018266,0,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00018283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018285,1,0,0,1,1,0,0,0,0,0,0,0,1,0
WBGene00018294,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00018304,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00018307,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00018334,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00018340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018350,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018356,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00018371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018393,1,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00018412,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00018433,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00018434,1,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00018446,1,0,0,1,0,0,0,0,1,0,0,0,0,0
WBGene00018473,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00018486,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00018488,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00018516,1,0,1,0,0,0,1,0,0,0,0,0,1,0
WBGene00018542,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00018544,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00018572,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018586,0,0,0,0,0,0,0,0,0,0,1,1,0,0
WBGene00018590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018591,0,0,0,1,0,0,0,0,0,0,0,0,1,0
WBGene00018604,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00018700,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018740,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00018746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018786,1,0,0,0,0,1,0,1,0,1,0,0,0,0
WBGene00018788,1,1,1,1,1,1,0,1,0,0,1,0,0,0
WBGene00018793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018798,1,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00018819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00018827,1,0,0,1,0,0,0,0,1,0,0,0,0,0
WBGene00018833,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018853,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00018854,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00018866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018971,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018974,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00018986,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00018987,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00018990,1,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00018995,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00019001,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00019018,0,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00019027,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019032,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00019066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019114,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00019125,1,0,1,0,0,1,1,1,0,0,0,1,1,0
WBGene00019127,1,0,1,1,1,0,0,0,0,0,0,1,0,1
WBGene00019137,1,0,0,0,0,1,1,0,0,1,0,0,1,0
WBGene00019154,0,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00019162,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00019163,0,0,1,0,0,0,0,0,0,0,0,0,1,0
WBGene00019166,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00019205,1,0,0,0,0,1,1,1,0,0,0,0,1,0
WBGene00019207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019227,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00019245,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00019277,0,0,0,0,0,1,1,1,0,0,0,0,1,0
WBGene00019282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019289,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00019305,1,0,0,1,0,0,0,0,1,0,1,0,0,0
WBGene00019322,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019327,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00019344,1,0,1,0,0,0,0,0,0,1,0,1,1,0
WBGene00019345,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00019347,0,0,0,0,1,0,0,0,0,1,0,0,0,0
WBGene00019351,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019364,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00019376,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019427,1,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00019457,1,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00019465,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00019472,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019473,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019487,0,1,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00019493,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019521,1,0,1,1,0,1,0,1,0,0,0,0,0,0
WBGene00019565,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019600,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00019608,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00019620,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00019629,1,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00019668,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019698,0,0,0,0,0,0,0,0,0,0,1,1,0,0
WBGene00019717,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019747,1,0,0,1,0,0,0,0,0,0,0,1,0,0
WBGene00019760,1,0,1,1,1,0,0,1,0,0,0,0,0,0
WBGene00019767,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019807,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019811,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00019813,0,0,1,0,0,0,0,0,0,0,0,1,0,0
WBGene00019830,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019844,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019875,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00019888,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019941,0,0,1,0,0,0,0,0,0,0,1,0,0,0
WBGene00019946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019960,0,0,0,1,1,0,0,0,0,0,0,0,0,0
WBGene00019983,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00019999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00020045,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00020048,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00020060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020065,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00020066,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020075,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020091,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00020094,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00020097,0,1,0,0,1,0,0,0,0,0,0,0,0,1
WBGene00020100,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00020112,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00020115,0,0,0,1,0,0,0,1,0,0,0,0,0,0
WBGene00020130,1,0,0,1,0,0,0,0,0,0,0,0,1,0
WBGene00020131,1,0,0,1,0,0,0,1,0,0,1,0,0,0
WBGene00020135,1,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00020140,0,0,0,0,0,1,0,1,0,1,0,0,0,0
WBGene00020142,1,0,1,1,0,0,0,1,1,0,1,1,0,0
WBGene00020146,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00020160,0,0,0,0,0,0,0,0,1,0,0,1,0,0
WBGene00020191,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020230,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00020237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020246,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020279,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00020282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020284,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00020295,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020334,0,0,0,0,1,0,0,0,0,0,1,0,0,0
WBGene00020343,1,1,0,0,1,0,0,0,1,0,0,0,0,0
WBGene00020347,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00020366,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00020368,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00020391,0,0,0,0,0,1,0,1,0,0,0,0,0,0
WBGene00020397,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020399,0,0,0,0,0,1,0,1,1,0,0,0,0,0
WBGene00020443,0,0,1,0,0,0,0,1,0,0,1,0,0,0
WBGene00020466,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00020471,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00020475,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00020485,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00020490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020504,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00020506,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00020509,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WBGene00020555,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00020572,1,0,1,0,0,0,0,0,0,0,1,1,0,0
WBGene00020587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020649,1,0,1,1,0,0,0,0,0,0,0,0,0,0
WBGene00020652,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WBGene00020679,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00020693,0,0,1,1,0,0,0,1,0,0,0,0,0,0
WBGene00020694,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00020708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020725,1,0,0,1,0,0,0,0,0,0,0,1,0,0
WBGene00020727,1,0,0,0,0,0,1,0,0,1,0,0,1,0
WBGene00020743,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00020746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020757,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00020763,1,0,0,0,0,0,1,1,0,1,0,0,1,0
WBGene00020770,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00020836,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020847,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020850,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020852,1,0,1,0,0,0,1,0,0,0,0,0,1,0
WBGene00020868,1,1,1,0,1,0,0,0,0,0,0,0,0,0
WBGene00020877,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00020883,0,0,0,0,0,1,0,1,0,1,0,0,0,0
WBGene00020911,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00020914,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00020952,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00020961,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021058,1,0,0,1,0,0,0,1,0,0,0,1,0,0
WBGene00021059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021125,0,0,0,0,0,0,0,0,0,1,0,0,1,0
WBGene00021132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021170,0,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00021200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021227,0,0,1,0,0,0,0,0,0,0,0,0,0,0
WBGene00021238,0,0,0,1,0,1,0,1,0,0,0,1,1,0
WBGene00021259,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00021281,1,0,1,1,1,0,0,0,1,0,0,0,0,0
WBGene00021292,1,1,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00021304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021313,0,0,0,0,0,0,1,0,0,1,0,0,0,0
WBGene00021327,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00021349,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021369,0,0,0,0,1,0,0,0,0,0,0,0,0,0
WBGene00021371,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00021391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021416,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021527,0,0,0,0,0,0,0,1,0,1,0,1,1,0
WBGene00021534,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021552,0,0,1,0,0,0,0,0,1,0,0,0,0,0
WBGene00021596,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00021597,1,0,0,1,0,0,0,0,0,0,0,0,0,0
WBGene00021610,0,0,1,0,0,0,1,0,0,1,0,0,0,0
WBGene00021766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021811,0,0,0,0,1,0,0,0,0,0,1,0,0,0
